"","X","eyeBlinkLeft","eyeLookDownLeft","eyeLookInLeft","eyeLookOutLeft","eyeLookUpLeft","eyeSquintLeft","eyeWideLeft","eyeBlinkRight","eyeLookDownRight","eyeLookInRight","eyeLookOutRight","eyeLookUpRight","eyeSquintRight","eyeWideRight","jawForward","jawLeft","jawRight","jawOpen","mouthClose","mouthFunnel","mouthPucker","mouthLeft","mouthRight","mouthSmileLeft","mouthSmileRight","mouthFrownLeft","mouthFrownRight","mouthDimpleLeft","mouthDimpleRight","mouthStretchLeft","mouthStretchRight","mouthRollLower","mouthRollUpper","mouthShrugLower","mouthShrugUpper","mouthPressLeft","mouthPressRight","mouthLowerDownLeft","mouthLowerDownRight","mouthUpperUpLeft","mouthUpperUpRight","browDownLeft","browDownRight","browInnerUp","browOuterUpLeft","browOuterUpRight","cheekPuff","cheekSquintLeft","cheekSquintRight","noseSneerLeft","noseSneerRight","tongueOut","timeStamp","accurateTime","stressLevel"
"151",12006,0.235725,0.1898999,0.0750697,0,0,0.2877606,0.001750193,0.2357447,0.1909545,0.03493344,0,0,0.2876806,0.001754667,0.04884974,0.002102681,0.01868662,0.08783115,0.01838019,0.1058024,0.05444325,0.001308677,0.009820054,0.3876787,0.3871096,-1.261169e-44,-1.261169e-44,0.07157054,0.06335673,0.08063977,0.07873128,0.03115596,0.04922831,0.08802611,0.3618788,0.05897955,0.05599063,0.1835479,0.1881677,0.1857659,0.1851592,0.2715725,0.271453,0.08269737,-1.261169e-44,-1.261169e-44,0.01571725,0.2081303,0.2084644,0.1339895,0.1363751,1.755331e-05,1515504," 437718:25:15.504",1
"152",12007,0.1397226,0.1678677,0.08348595,0,0,0.2959826,0.001610717,0.139731,0.1689709,0.02715282,0,0,0.2959001,0.001614834,0.04906121,0.001935116,0.01974857,0.08743436,0.0182918,0.1042803,0.05385709,0.001204387,0.01001662,0.3899425,0.3889289,-1.261169e-44,-1.261169e-44,0.07231389,0.06386788,0.08027795,0.0783903,0.03109457,0.04892971,0.08824258,0.3631397,0.05894066,0.05584537,0.1833516,0.1879046,0.1861322,0.1851989,0.2780699,0.2779248,0.08202782,-1.261169e-44,-1.261169e-44,0.01538595,0.2110026,0.2120025,0.135205,0.1381831,1.226085e-05,1515538," 437718:25:15.538",1
"153",12008,0.1072897,0.1375953,0.09110332,0,0,0.3032397,0.001482356,0.1072888,0.1387137,0.01966952,0,0,0.3031618,0.001486144,0.04936123,0.001780904,0.02041513,0.08711126,0.01818589,0.1024687,0.05318184,0.001108407,0.01023347,0.3972472,0.3985004,-1.261169e-44,-1.261169e-44,0.07381944,0.0644791,0.08017205,0.07818922,0.03111399,0.04851579,0.08842807,0.3635271,0.0587134,0.05554853,0.1833466,0.1877717,0.186375,0.1851629,0.2870064,0.286812,0.07990464,-1.261169e-44,-1.261169e-44,0.01506448,0.2125393,0.2137573,0.1388317,0.1430628,1.079863e-05,1515571," 437718:25:15.571",1
"154",12009,0.1113204,0.1320865,0.09576333,0,0,0.3064024,0.001364224,0.1113188,0.1332236,0.01504942,0,0,0.3063264,0.001367711,0.04959398,0.00163898,0.02078538,0.08691416,0.01809568,0.1014628,0.05264637,0.001020076,0.0104591,0.4040581,0.4056092,-1.261169e-44,-1.261169e-44,0.0747114,0.06497584,0.08006901,0.07795405,0.03109121,0.04808962,0.08855715,0.363828,0.05839236,0.05519528,0.1836604,0.1879186,0.1866414,0.1852229,0.2915112,0.2913099,0.07814993,-1.261169e-44,-1.261169e-44,0.01474656,0.2135087,0.2147069,0.1413065,0.1463331,1.29991e-05,1515604," 437718:25:15.604",1
"155",12010,0.1069452,0.1302482,0.09805521,0,0,0.3063405,0.001255506,0.1069426,0.1313947,0.01271945,0,0,0.3062678,0.001258715,0.04974541,0.001508367,0.02094701,0.08673631,0.01801891,0.1005621,0.05231807,0.0009387845,0.01075712,0.4044893,0.4076535,-1.261169e-44,-1.261169e-44,0.0752207,0.06522507,0.08002756,0.07774388,0.03105881,0.04768104,0.08876453,0.3661181,0.05799337,0.05477681,0.183849,0.1879871,0.1867987,0.1853309,0.2936149,0.2934132,0.07712944,-1.261169e-44,-1.261169e-44,0.01445235,0.2135701,0.2142662,0.1424249,0.1478128,1.13663e-05,1515638," 437718:25:15.638",1
"156",12011,0.104979,0.1315126,0.09739261,0,0,0.3026976,0.001155452,0.104976,0.1326569,0.01331771,0,0,0.3026285,0.001158406,0.0498472,0.001388162,0.0210374,0.08673674,0.0179921,0.1001219,0.05228217,0.000863971,0.01109277,0.4015159,0.4060959,-1.261169e-44,-1.261169e-44,0.07533654,0.06517589,0.07996573,0.07750969,0.03091279,0.0473702,0.08874515,0.3708138,0.057526,0.0542964,0.1847615,0.1884971,0.186825,0.1853841,0.2925352,0.2923773,0.07653014,-1.261169e-44,-1.261169e-44,0.01417485,0.2126411,0.2119801,0.1428739,0.1484767,2.330543e-05,1515671," 437718:25:15.671",1
"157",12012,0.1043656,0.1337046,0.09728866,0,0,0.2941061,0.001063372,0.1043625,0.1348519,0.01344575,0,0,0.2940323,0.00106609,0.04987452,0.001277537,0.02123883,0.08681643,0.01801698,0.09985311,0.05228585,0.0007951194,0.01117992,0.3902872,0.3879609,-1.261169e-44,-1.261169e-44,0.07529822,0.0649703,0.08000816,0.07743374,0.03069755,0.04722613,0.08833037,0.3721294,0.05689645,0.05362706,0.1863221,0.1891892,0.1842245,0.1823207,0.2898317,0.2897101,0.07617034,-1.261169e-44,-1.261169e-44,0.01391066,0.2013032,0.1974098,0.1412373,0.147084,2.497713e-05,1515704," 437718:25:15.704",1
"158",12013,0.1042386,0.1359356,0.09823412,0,0,0.2847962,0.0009786298,0.1042355,0.137092,0.01255663,0,0,0.2847011,0.0009811313,0.04988201,0.001175728,0.02159396,0.08686912,0.0180337,0.09959671,0.05224892,0.0007317548,0.01126394,0.3875722,0.3836891,-1.261169e-44,-1.261169e-44,0.07530434,0.06481466,0.07998049,0.07735083,0.03047112,0.04706798,0.08789807,0.3726525,0.05631965,0.05299218,0.1876547,0.1898918,0.1831697,0.181085,0.2872224,0.2871073,0.07589947,-1.261169e-44,-1.261169e-44,0.01365825,0.1971872,0.1927277,0.1402491,0.1461332,2.445452e-05,1515738," 437718:25:15.738",1
"159",12014,0.1037998,0.130536,0.0964602,0,0,0.2814798,0.0009006409,0.1037967,0.1316739,0.01426877,0,0,0.2813776,0.000902943,0.04994361,0.001082032,0.022101,0.08691301,0.01805002,0.09944488,0.05221223,0.0006734398,0.0113792,0.3873267,0.3839114,-1.261169e-44,-1.261169e-44,0.07532986,0.06469763,0.07994362,0.07729399,0.0302391,0.04697783,0.08741058,0.3726503,0.05578639,0.05237144,0.1889104,0.1907879,0.1822653,0.1799352,0.286004,0.2858931,0.07561004,-1.261169e-44,-1.261169e-44,0.01343298,0.1950006,0.1902306,0.1389353,0.14481,2.376788e-05,1515771," 437718:25:15.771",1
"160",12015,0.08685127,0.1209256,0.09359087,0,0,0.2805376,0.000828867,0.0868479,0.122034,0.01707833,0,0,0.2804268,0.0008309857,0.05004115,0.0009958026,0.02260898,0.08702358,0.01807127,0.0993064,0.05217223,0.0006197721,0.01152665,0.3867431,0.383429,-1.261169e-44,-1.261169e-44,0.07537062,0.06460661,0.07997552,0.07729028,0.03004638,0.04693726,0.08693255,0.3724645,0.05529998,0.05177559,0.1896382,0.1913768,0.1804302,0.1778406,0.2852516,0.2851433,0.07532969,-1.261169e-44,-1.261169e-44,0.01325249,0.1935407,0.1887118,0.135975,0.141872,1.026788e-05,1515804," 437718:25:15.804",1
"161",12016,0.08111078,0.1202874,0.09427845,0,0,0.2810782,0.0007628129,0.08110819,0.121398,0.01633951,0,0,0.2809582,0.0007647628,0.05009335,0.0009164451,0.02305479,0.08712093,0.01809455,0.09914339,0.05214771,0.0005703812,0.01161457,0.3864254,0.3832889,-1.261169e-44,-1.261169e-44,0.07550395,0.06459343,0.08004326,0.07732309,0.02988264,0.0468812,0.08660024,0.3720488,0.05486151,0.05122039,0.1900499,0.1917209,0.1789118,0.1761319,0.2848032,0.284697,0.07502219,-1.261169e-44,-1.261169e-44,0.0131007,0.1925663,0.1877652,0.1335142,0.1394019,1.021017e-05,1515837," 437718:25:15.837",1
"162",12017,0.08191873,0.1240647,0.0955449,0,0,0.2770628,0.0007020228,0.0819186,0.1251878,0.01514283,0,0,0.2769429,0.0007038173,0.0501022,0.0008434118,0.02338549,0.08717513,0.01810873,0.0990112,0.05216675,0.0005249264,0.01174142,0.3860053,0.383174,-1.261169e-44,-1.261169e-44,0.07562663,0.06459048,0.07998415,0.07725621,0.02976612,0.04680714,0.08646365,0.3719683,0.0545691,0.05082875,0.1902675,0.1919106,0.1781311,0.1753099,0.2839628,0.2838642,0.07480263,-1.261169e-44,-1.261169e-44,0.0129759,0.1905529,0.1866546,0.1321788,0.1380898,1.361358e-05,1515871," 437718:25:15.871",1
"163",12018,0.08119917,0.1231198,0.09637556,0,0,0.2758814,0.0006460772,0.0811997,0.1242458,0.01432406,0,0,0.2757597,0.0006477287,0.05010707,0.0007761986,0.02396625,0.08731872,0.01813961,0.09905823,0.05219161,0.000483094,0.01183627,0.3828053,0.3802829,-1.261169e-44,-1.261169e-44,0.0755101,0.06436148,0.08002189,0.0773107,0.02957721,0.04680614,0.08597892,0.372027,0.05412732,0.05027803,0.1907644,0.1924106,0.177282,0.1742109,0.2846003,0.2845069,0.07439064,-1.261169e-44,-1.261169e-44,0.01283808,0.187889,0.1848053,0.1311801,0.1371134,1.625383e-05,1515904," 437718:25:15.904",1
"164",12019,0.07530002,0.122574,0.09773295,0,0,0.2740103,0.00059459,0.07530104,0.123706,0.01296797,0,0,0.273891,0.00059611,0.05013541,0.0007143418,0.02444411,0.08758725,0.01818691,0.09917546,0.05220996,0.0004445953,0.0119354,0.3819693,0.3796819,-1.261169e-44,-1.261169e-44,0.07542771,0.06417981,0.08006711,0.07737979,0.02936581,0.04686643,0.08534337,0.3718025,0.05369014,0.04973491,0.1914484,0.1932911,0.1756144,0.1728687,0.284407,0.2843168,0.07409612,-1.261169e-44,-1.261169e-44,0.01269574,0.1848496,0.1826975,0.1301845,0.1362444,1.715575e-05,1515938," 437718:25:15.938",1
"165",12020,0.07316811,0.1191277,0.09921493,0,0,0.273472,0.000547206,0.07317591,0.1202617,0.01149512,0,0,0.2733544,0.0005486048,0.05019531,0.0006574145,0.02470059,0.08791904,0.01822244,0.09934278,0.05215986,0.0004091646,0.01214116,0.3819332,0.3829583,-1.261169e-44,-1.261169e-44,0.07542416,0.06410861,0.08010173,0.07739224,0.02916081,0.04690763,0.08468407,0.3714814,0.05332338,0.04927862,0.1924258,0.1945706,0.174028,0.1719596,0.2838941,0.2838086,0.07382789,-1.261169e-44,-1.261169e-44,0.01257199,0.1833057,0.1816345,0.1286346,0.1352428,1.482942e-05,1515971," 437718:25:15.971",1
"166",12021,0.06293426,0.1178356,0.09891077,0,0,0.2727736,0.0005035981,0.06294581,0.1189663,0.01182904,0,0,0.2726583,0.0005048854,0.05024229,0.0006050238,0.02506359,0.08820193,0.0182528,0.09939782,0.05208112,0.0003765575,0.01227692,0.3824494,0.3845857,-1.261169e-44,-1.261169e-44,0.07535043,0.06400391,0.0801336,0.07742763,0.02894516,0.04692953,0.08367237,0.3709681,0.052901,0.0487881,0.1941522,0.1963303,0.1729953,0.17116,0.2838328,0.2837515,0.07346406,-1.261169e-44,-1.261169e-44,0.01242929,0.1821969,0.1808396,0.1278473,0.1346396,1.217175e-05,1516004," 437718:25:16.004",1
"167",12022,0.05319053,0.1149212,0.09867904,0,0,0.2724665,0.0004634654,0.0531935,0.1160463,0.01206884,0,0,0.2723514,0.0004646501,0.0504212,0.0005568083,0.02543274,0.08843268,0.01826582,0.09947152,0.05185726,0.0003465489,0.01223371,0.3828849,0.3853949,-1.261169e-44,-1.261169e-44,0.07536945,0.06395512,0.0803928,0.07765037,0.02877793,0.0468851,0.08292985,0.3704007,0.05246383,0.04829112,0.195092,0.1972472,0.1723114,0.1705242,0.2835779,0.2834969,0.07314157,-1.261169e-44,-1.261169e-44,0.01230674,0.1812665,0.1800703,0.1274028,0.1342271,1.04063e-05,1516037," 437718:25:16.037",1
"168",12023,0.04999746,0.1179501,0.1005562,0,0,0.2661006,0.0004265309,0.04999863,0.1190892,0.01020249,0,0,0.2659851,0.0004276212,0.05051195,0.0005124351,0.02566895,0.08846318,0.01827698,0.09951391,0.05169681,0.0003189317,0.0121493,0.382573,0.3849451,-1.261169e-44,-1.261169e-44,0.07534573,0.06386442,0.08059698,0.07782179,0.02867458,0.04680407,0.08256119,0.370071,0.05210874,0.04790899,0.1954785,0.1976209,0.1718969,0.1701084,0.2832257,0.2831424,0.07284635,-1.261169e-44,-1.261169e-44,0.01219859,0.1795949,0.1784859,0.1273887,0.1341783,1.253487e-05,1516072," 437718:25:16.072",1
"169",12024,0.04833223,0.1176962,0.09926058,0,0,0.263945,0.0003925398,0.04833256,0.1188285,0.01148846,0,0,0.2638289,0.0003935432,0.05054708,0.0004715981,0.02586634,0.08845472,0.01831816,0.09974255,0.05175162,0.0002935154,0.012109,0.3795617,0.3821374,-1.261169e-44,-1.261169e-44,0.0752307,0.06374291,0.08075478,0.0779698,0.02856101,0.04677793,0.08238718,0.3697637,0.05179901,0.04757774,0.1956656,0.1977907,0.1713695,0.1695798,0.282679,0.2825959,0.07261826,-1.261169e-44,-1.261169e-44,0.01211987,0.1785127,0.1775307,0.1273271,0.1340579,1.562088e-05,1516105," 437718:25:16.105",1
"170",12025,0.0476169,0.1179086,0.1007757,0,0,0.2629881,0.0003612575,0.04761678,0.1190482,0.009944929,0,0,0.2628693,0.000362181,0.05054928,0.0004340155,0.02600714,0.08844684,0.01837891,0.09999447,0.05186314,0.0002701246,0.01212081,0.3773117,0.380434,-1.261169e-44,-1.261169e-44,0.07514414,0.0636238,0.08096044,0.07814769,0.02844256,0.04682028,0.08223066,0.3691743,0.05147619,0.04722592,0.195757,0.1979022,0.170227,0.1685105,0.282166,0.2820828,0.07239475,-1.261169e-44,-1.261169e-44,0.01204698,0.1777438,0.1768319,0.1271584,0.1338201,1.597118e-05,1516137," 437718:25:16.137",1
"171",12026,0.06023167,0.1186304,0.1033492,0,0,0.2628113,0.0003324682,0.06023202,0.1197838,0.007324795,0,0,0.2626931,0.000333318,0.05056692,0.000399428,0.02579525,0.08845706,0.01845815,0.1002057,0.05198722,0.0002485978,0.01202757,0.3763233,0.3797217,-1.261169e-44,-1.261169e-44,0.07523374,0.06366597,0.08110515,0.07822245,0.02837368,0.0469891,0.08216412,0.365532,0.05123307,0.04696093,0.1956889,0.1978839,0.1678906,0.1668282,0.2792065,0.279135,0.07241018,-1.261169e-44,-1.261169e-44,0.01199453,0.1772991,0.1764327,0.1267734,0.1333661,1.572549e-05,1516171," 437718:25:16.171",1
"172",12027,0.06646078,0.1206498,0.1056811,0,0,0.2624094,0.0003059731,0.06646191,0.1218182,0.004940904,0,0,0.262294,0.0003067552,0.05050535,0.0003675967,0.02536728,0.08827635,0.01854347,0.1003027,0.05219102,0.0002287866,0.01204647,0.3754536,0.3792724,-1.261169e-44,-1.261169e-44,0.07548286,0.06389117,0.08114929,0.07822742,0.02838241,0.04719498,0.08252854,0.3613899,0.05113776,0.04684485,0.1946524,0.1973887,0.1661854,0.1658365,0.2744541,0.2744086,0.07258029,-1.261169e-44,-1.261169e-44,0.01197103,0.177047,0.1762283,0.1264533,0.1329996,1.607194e-05,1516204," 437718:25:16.204",1
"173",12028,0.06877865,0.1192094,0.1056875,0,0,0.2674133,0.0002815895,0.0687803,0.1203747,0.004885831,0,0,0.2673345,0.0002823093,0.05041837,0.0003383022,0.0245067,0.08809645,0.01862014,0.100295,0.05243257,0.0002105541,0.01210801,0.3750953,0.3794388,-1.261169e-44,-1.261169e-44,0.07579894,0.06421662,0.08119962,0.07818782,0.02841019,0.04739513,0.08303648,0.3587345,0.05107461,0.04678548,0.1932472,0.1966072,0.1649331,0.1650745,0.2731596,0.2731235,0.0725881,-1.261169e-44,-1.261169e-44,0.01195508,0.1775241,0.1770009,0.1262346,0.132801,1.691231e-05,1516237," 437718:25:16.237",1
"174",12029,0.06268667,0.1169886,0.1071105,0,0,0.2739503,0.0002591491,0.06269378,0.1181558,0.003364949,0,0,0.2739011,0.0002598115,0.05033359,0.0003113422,0.02383746,0.08789089,0.01868791,0.1001417,0.05262106,0.0001937747,0.0122044,0.3751083,0.3800405,-1.261169e-44,-1.261169e-44,0.0761433,0.06457743,0.08133045,0.07821751,0.02844429,0.0475748,0.08351157,0.3552755,0.05095902,0.04667693,0.191618,0.1954512,0.1635828,0.1643353,0.272756,0.2727258,0.07255647,-1.261169e-44,-1.261169e-44,0.0119327,0.1790063,0.1788546,0.1260946,0.1327225,2.162426e-05,1516271," 437718:25:16.271",1
"175",12030,0.05954263,0.1163296,0.106776,0,0,0.2768607,0.000238497,0.05954994,0.1174935,0.003664638,0,0,0.2768253,0.0002391066,0.05018745,0.0002865308,0.02327475,0.08766348,0.01874976,0.09984154,0.05282652,0.0001783324,0.012205,0.3754818,0.3808232,-1.261169e-44,-1.261169e-44,0.07655821,0.06501562,0.08139899,0.07823008,0.02851993,0.04768205,0.08414175,0.3529803,0.05089666,0.04661926,0.1892228,0.1930477,0.1627053,0.1637197,0.2725979,0.2725716,0.0725623,-1.261169e-44,-1.261169e-44,0.01191542,0.1808669,0.1807313,0.1259822,0.1326999,2.390346e-05,1516304," 437718:25:16.304",1
"176",12031,0.1056833,0.1217405,0.04594015,0,0,0.2752144,0.0002194907,0.1056782,0.1226101,0.064702,0,0,0.2751943,0.0002200517,0.04999309,0.0002636966,0.02316286,0.08739444,0.01880084,0.09939253,0.05289358,0.0001641207,0.01236264,0.3801002,0.3857636,-1.261169e-44,-1.261169e-44,0.07695148,0.06554058,0.08132317,0.07823403,0.02860311,0.04768083,0.08480565,0.3461693,0.05082054,0.04656694,0.1865135,0.189191,0.1622237,0.1633028,0.2665852,0.2665741,0.07301769,-1.261169e-44,-1.261169e-44,0.0118867,0.1816798,0.1817027,0.1258676,0.1325742,2.208674e-05,1516337," 437718:25:16.337",1
"177",12032,0.1184124,0.1326598,0,0.1187845,0,0.2636708,0.000201999,0.1183383,0.1326309,0.2280269,0,0,0.2636766,0.0002025154,0.04975763,0.0002426821,0.02491314,0.08697914,0.01881336,0.09890876,0.05288485,0.0001510416,0.01248403,0.3862532,0.3883573,-1.261169e-44,-1.261169e-44,0.07740667,0.06609331,0.08114209,0.07818642,0.02867851,0.04763502,0.08547173,0.340009,0.05082276,0.04656469,0.1849798,0.1857591,0.162323,0.1631508,0.2590837,0.2590696,0.07356233,-1.261169e-44,-1.261169e-44,0.01185468,0.1821866,0.1824488,0.1260327,0.1324857,1.92975e-05,1516371," 437718:25:16.371",1
"178",12033,0.1247954,0.1310877,0,0.1547994,0,0.2548369,0.0001859013,0.1246978,0.130882,0.2633651,0,0,0.2548585,0.0001863765,0.04943466,0.0002233422,0.02674862,0.08643793,0.01883668,0.09838713,0.0529323,0.0001390048,0.01263494,0.388579,0.3897011,-1.261169e-44,-1.261169e-44,0.0779449,0.06673995,0.08086461,0.07808631,0.02879499,0.04760284,0.08699685,0.3314137,0.05090174,0.04662892,0.1826068,0.1817028,0.162337,0.1628493,0.2537569,0.2537462,0.07410883,-1.261169e-44,-1.261169e-44,0.01184071,0.1825668,0.183103,0.1262318,0.1323948,1.457921e-05,1516404," 437718:25:16.404",1
"179",12034,0.1276829,0.1282577,0,0.1689295,0,0.248684,0.0001710865,0.1275706,0.1280053,0.2770721,0,0,0.2487185,0.0001715238,0.04902054,0.0002055437,0.02771615,0.08476304,0.01887916,0.09772476,0.05303924,0.0001279273,0.01274432,0.3894266,0.3901145,-1.261169e-44,-1.261169e-44,0.07900481,0.0683527,0.08052675,0.07790647,0.02902614,0.04760602,0.09299534,0.3168462,0.05106951,0.04680055,0.1747572,0.1727976,0.1619446,0.1618643,0.2497495,0.2497423,0.07463442,-1.261169e-44,-1.261169e-44,0.01186659,0.1829518,0.1837494,0.126508,0.1323929,1.672716e-05,1516439," 437718:25:16.439",1
"180",12035,0.12776,0.1254893,0,0.1895809,0,0.2454776,0.0001574523,0.1275919,0.1251607,0.297236,0,0,0.2455258,0.0001578547,0.04860217,0.0001891635,0.02828763,0.08179507,0.01897407,0.09714442,0.05330767,0.0001177325,0.01286542,0.3858865,0.3884831,-1.261169e-44,-1.261169e-44,0.08061802,0.07089572,0.08024433,0.07773896,0.02936533,0.04777801,0.1007422,0.2990382,0.05126693,0.04706067,0.1656392,0.163655,0.1580515,0.1569989,0.2476532,0.2476481,0.07511759,-1.261169e-44,-1.261169e-44,0.01194176,0.1838624,0.1861574,0.1271594,0.132723,2.584853e-05,1516470," 437718:25:16.470",1
"181",12036,0.1278439,0.1251925,0,0.1880974,0,0.243711,0.0001449046,0.1276582,0.1248734,0.2959403,0,0,0.2437659,0.000145275,0.04823688,0.0001740887,0.02852439,0.08037917,0.01911634,0.0967995,0.0537426,0.0001083502,0.01304869,0.3818889,0.3871588,-1.261169e-44,-1.261169e-44,0.08173308,0.07279939,0.07991479,0.0774889,0.0297385,0.04812595,0.1050439,0.2927619,0.05155014,0.04743902,0.1613584,0.1594761,0.1541092,0.1533087,0.2439936,0.243991,0.07570571,-1.261169e-44,-1.261169e-44,0.01205686,0.1850077,0.1889967,0.1277506,0.1330542,8.471349e-05,1516504," 437718:25:16.504",1
"182",12037,0.1280869,0.1323306,0,0.1678727,0,0.2425129,0.0001333569,0.1278913,0.1320461,0.2762705,0,0,0.242572,0.0001336977,0.04788842,0.0001602152,0.02844528,0.07751883,0.01926683,0.09669314,0.05426987,9.971553e-05,0.01309412,0.3734942,0.3794668,-1.261169e-44,-1.261169e-44,0.0841103,0.0757394,0.07952441,0.07717055,0.030184,0.04862284,0.1141242,0.2874609,0.05201316,0.04803353,0.1547262,0.1530735,0.1496066,0.1491026,0.2402685,0.2402666,0.07636286,-1.261169e-44,-1.261169e-44,0.0122528,0.1858632,0.1906314,0.1283289,0.133357,0.0002990229,1516537," 437718:25:16.537",1
"183",12038,0.1284295,0.1302371,0,0.162444,0,0.2422893,0.0001227294,0.1282286,0.1299998,0.2708736,0,0,0.2423529,0.0001230431,0.04753994,0.0001474473,0.02831015,0.07360222,0.01939964,0.09659832,0.0547399,9.1769e-05,0.01303565,0.3705237,0.3758746,-1.261169e-44,-1.261169e-44,0.087841,0.07940212,0.07910932,0.07683268,0.03069908,0.04912513,0.1223504,0.2790596,0.05256408,0.04871412,0.1485698,0.1468475,0.146136,0.1452868,0.238717,0.2387152,0.07691234,-1.261169e-44,-1.261169e-44,0.0124833,0.1888746,0.1940529,0.1295655,0.1339018,0.0005840501,1516571," 437718:25:16.571",1
"184",12039,0.1344339,0.1378119,0,0.1384473,0,0.2440138,0.0001129488,0.1342333,0.1376386,0.2473498,0,0,0.2440861,0.0001132375,0.04715477,0.000135697,0.0281878,0.07039195,0.01957221,0.09665906,0.05528881,8.445575e-05,0.01295553,0.3679231,0.3718938,-1.261169e-44,-1.261169e-44,0.09011666,0.08151029,0.07873112,0.07654728,0.03119372,0.04971076,0.1271068,0.2697916,0.05310569,0.04937686,0.1447677,0.143105,0.141938,0.1407563,0.2377527,0.2377503,0.07749638,-1.261169e-44,-1.261169e-44,0.01272905,0.194408,0.1994717,0.1313592,0.1349377,0.0009278528,1516604," 437718:25:16.604",1
"185",12040,0.2607562,0.2043001,0,0.05569809,0,0.2443405,0.0001039477,0.2597188,0.2042769,0.1660782,0,0,0.2444118,0.0001042134,0.04683216,0.000124883,0.02784728,0.06891952,0.01974942,0.0971283,0.05542047,7.772531e-05,0.01198408,0.3665295,0.3663947,-1.261169e-44,-1.261169e-44,0.09142935,0.08272878,0.07846635,0.07644874,0.0315754,0.05035567,0.128801,0.266495,0.05364352,0.05005456,0.1431944,0.1415634,0.1401153,0.1387325,0.230656,0.2306071,0.08008835,-1.261169e-44,-1.261169e-44,0.01293112,0.1962987,0.201192,0.1323477,0.1355398,0.001533791,1516638," 437718:25:16.638",1
"186",12041,0.5629025,0.1822605,0.05885152,0,0,0.2169814,9.566391e-05,0.5594997,0.1831833,0.04967349,0,0,0.2170131,9.590844e-05,0.04690924,0.0001149308,0.02724918,0.06861229,0.01986386,0.09972908,0.05513438,7.153123e-05,0.01145354,0.3661771,0.3702387,-1.261169e-44,-1.261169e-44,0.09187299,0.08314289,0.0787301,0.07686197,0.03169925,0.05467655,0.1005919,0.2648281,0.05515,0.0514836,0.145079,0.1471755,0.1388135,0.1373421,0.2235479,0.2235183,0.084417,-1.261169e-44,-1.261169e-44,0.01304195,0.1968115,0.2015739,0.1327716,0.1355801,0.001521432,1516671," 437718:25:16.671",1
"187",12042,0.9058951,0.1784463,0.07260554,0,0,0.1912083,8.804027e-05,0.9054376,0.1794673,0.03574934,0,0,0.1911636,8.82653e-05,0.04710789,0.0001057718,0.02654987,0.06882805,0.01989412,0.101661,0.05466805,6.583077e-05,0.01075574,0.3661367,0.3710579,-1.261169e-44,-1.261169e-44,0.09178417,0.08297903,0.07903507,0.07731729,0.031621,0.05658422,0.09279691,0.2746025,0.05615664,0.05243443,0.1500576,0.1525561,0.1382972,0.1366503,0.2196751,0.2196509,0.08720206,-1.261169e-44,-1.261169e-44,0.01308389,0.1951137,0.1977284,0.132595,0.1336651,0.001259465,1516704," 437718:25:16.704",1
"188",12043,0.6545514,0.2365614,0.05527857,0,0,0.2024955,8.102416e-05,0.654489,0.2374533,0.05454997,0,0,0.2024292,8.123126e-05,0.04715692,9.734261e-05,0.02611096,0.06990867,0.01996626,0.1029122,0.05424966,0.0004534925,0.009881361,0.3657175,0.368699,-1.261169e-44,-1.261169e-44,0.09061302,0.08221569,0.07912206,0.07775866,0.03143284,0.05754117,0.08873641,0.297215,0.05641486,0.05262802,0.1547639,0.1589749,0.13849,0.1367435,0.2140642,0.2140374,0.09091511,-1.261169e-44,-1.261169e-44,0.01302946,0.1929282,0.1928288,0.1315187,0.1307762,0.0009143812,1516739," 437718:25:16.739",1
"189",12044,0.3136227,0.2379292,0.06434363,0,0,0.2059509,7.456719e-05,0.3136448,0.2389128,0.04664594,0,0,0.2058858,7.475779e-05,0.04707394,8.958518e-05,0.02599654,0.07205489,0.02001694,0.1035964,0.05409593,0.0005257907,0.009494647,0.3642901,0.3637974,-1.261169e-44,-1.261169e-44,0.08787612,0.0780789,0.07903679,0.07787643,0.03111958,0.05782678,0.08653004,0.3268357,0.05636643,0.05253493,0.1634144,0.1656111,0.1432674,0.1405892,0.2122205,0.212193,0.09238065,-1.261169e-44,-1.261169e-44,0.01294572,0.1843318,0.1846814,0.1259438,0.1269366,0.0002612386,1516772," 437718:25:16.772",1
